time_hour,carrier,flight,air_time,dep_delay,arr_delay,origin,dest,distance,Month,Day,HourOfDay,DayOfWeek
2013-07-25T10:00:00Z,UA,492,297,3,4,EWR,LAS,2227,7,25,6,Thu
2013-07-25T10:00:00Z,UA,751,35,-9,-35,EWR,BOS,200,7,25,6,Thu
2013-07-25T10:00:00Z,EV,4334,68,22,5,EWR,CMH,463,7,25,6,Thu
2013-07-25T11:00:00Z,9E,3879,94,-8,9,EWR,CVG,569,7,25,7,Thu
2013-07-25T11:00:00Z,DL,269,350,-6,3,JFK,SFO,2586,7,25,7,Thu
2013-07-25T11:00:00Z,US,2116,36,-6,-12,LGA,BOS,184,7,25,7,Thu
2013-07-25T10:00:00Z,WN,428,104,-1,-10,LGA,MKE,738,7,25,6,Thu
2013-07-25T11:00:00Z,DL,1415,271,-5,15,JFK,SLC,1990,7,25,7,Thu
2013-07-25T11:00:00Z,DL,2285,136,-5,-7,LGA,MCO,950,7,25,7,Thu
2013-07-25T11:00:00Z,AA,305,107,-4,0,LGA,ORD,733,7,25,7,Thu
2013-07-25T11:00:00Z,US,2163,40,-4,-10,LGA,DCA,214,7,25,7,Thu
2013-07-25T11:00:00Z,DL,1547,108,-2,-3,LGA,ATL,762,7,25,7,Thu
2013-07-25T11:00:00Z,DL,1879,154,-2,3,LGA,FLL,1076,7,25,7,Thu
2013-07-25T11:00:00Z,DL,763,320,-2,-9,JFK,LAX,2475,7,25,7,Thu
2013-07-25T11:00:00Z,AA,2083,183,-2,-8,EWR,DFW,1372,7,25,7,Thu
2013-07-25T11:00:00Z,B6,23,313,-2,-4,JFK,LAX,2475,7,25,7,Thu
2013-07-25T11:00:00Z,DL,2003,157,-1,14,LGA,MIA,1096,7,25,7,Thu
2013-07-25T11:00:00Z,MQ,3547,167,-11,3,LGA,XNA,1147,7,25,7,Thu
2013-07-25T11:00:00Z,AA,2279,149,-5,-7,LGA,MIA,1096,7,25,7,Thu
2013-07-25T11:00:00Z,EV,4522,112,-3,-9,EWR,BNA,748,7,25,7,Thu
2013-07-25T11:00:00Z,WN,1696,122,3,-9,EWR,STL,872,7,25,7,Thu
2013-07-25T11:00:00Z,UA,1665,321,-6,-13,EWR,LAX,2454,7,25,7,Thu
2013-07-25T10:00:00Z,B6,453,141,9,18,JFK,PBI,1028,7,25,6,Thu
2013-07-25T11:00:00Z,B6,3,199,-1,2,JFK,SJU,1598,7,25,7,Thu
2013-07-25T11:00:00Z,UA,1592,133,-5,-9,EWR,MCO,937,7,25,7,Thu
2013-07-25T11:00:00Z,AA,443,151,-7,-10,JFK,MIA,1089,7,25,7,Thu
2013-07-25T11:00:00Z,EV,4424,73,-5,-7,EWR,RDU,416,7,25,7,Thu
2013-07-25T11:00:00Z,UA,699,281,-6,-8,EWR,PHX,2133,7,25,7,Thu
2013-07-25T11:00:00Z,DL,831,75,-5,-11,LGA,DTW,502,7,25,7,Thu
2013-07-25T11:00:00Z,AS,15,325,-9,-28,EWR,SEA,2402,7,25,7,Thu
2013-07-25T11:00:00Z,EV,4676,88,-8,-28,EWR,GRR,605,7,25,7,Thu
2013-07-25T11:00:00Z,UA,349,182,-7,-4,LGA,IAH,1416,7,25,7,Thu
2013-07-25T11:00:00Z,UA,1103,335,9,8,EWR,PDX,2434,7,25,7,Thu
2013-07-25T11:00:00Z,UA,222,312,-2,-13,EWR,SNA,2434,7,25,7,Thu
2013-07-25T11:00:00Z,VX,399,320,1,6,JFK,LAX,2475,7,25,7,Thu
2013-07-25T11:00:00Z,EV,4166,91,-3,-12,EWR,GSP,594,7,25,7,Thu
2013-07-25T11:00:00Z,UA,311,212,-2,-11,EWR,DEN,1605,7,25,7,Thu
2013-07-25T11:00:00Z,AA,1815,139,-3,21,JFK,MCO,944,7,25,7,Thu
2013-07-25T11:00:00Z,EV,5814,71,-6,-24,EWR,CMH,463,7,25,7,Thu
2013-07-25T11:00:00Z,B6,461,151,-4,5,LGA,PBI,1035,7,25,7,Thu
2013-07-25T11:00:00Z,B6,1289,203,-4,-18,EWR,SJU,1608,7,25,7,Thu
2013-07-25T11:00:00Z,B6,683,133,-4,0,JFK,MCO,944,7,25,7,Thu
2013-07-25T11:00:00Z,VX,183,347,-4,-12,EWR,SFO,2565,7,25,7,Thu
2013-07-25T11:00:00Z,AA,33,309,-3,-9,JFK,LAX,2475,7,25,7,Thu
2013-07-25T11:00:00Z,AA,1757,148,-3,2,JFK,TPA,1005,7,25,7,Thu
2013-07-25T11:00:00Z,DL,1771,331,-2,2,JFK,SEA,2422,7,25,7,Thu
2013-07-25T11:00:00Z,WN,463,108,4,-8,EWR,BNA,748,7,25,7,Thu
2013-07-25T11:00:00Z,AA,1949,300,-4,9,JFK,LAS,2248,7,25,7,Thu
2013-07-25T11:00:00Z,WN,163,195,-4,-14,LGA,HOU,1428,7,25,7,Thu
2013-07-25T11:00:00Z,VX,11,351,-4,1,JFK,SFO,2586,7,25,7,Thu
2013-07-25T11:00:00Z,DL,807,105,-7,22,EWR,ATL,746,7,25,7,Thu
2013-07-25T11:00:00Z,UA,1253,104,-7,-22,EWR,ORD,719,7,25,7,Thu
2013-07-25T11:00:00Z,UA,1668,346,-5,-23,EWR,SFO,2565,7,25,7,Thu
2013-07-25T11:00:00Z,AA,715,184,-8,-22,LGA,DFW,1389,7,25,7,Thu
2013-07-25T11:00:00Z,B6,8,43,-5,-19,JFK,PWM,273,7,25,7,Thu
2013-07-25T11:00:00Z,B6,163,150,-7,-4,JFK,SRQ,1041,7,25,7,Thu
2013-07-25T11:00:00Z,EV,4104,105,-6,-3,EWR,CHS,628,7,25,7,Thu
2013-07-25T11:00:00Z,9E,3353,78,1,-31,JFK,DTW,509,7,25,7,Thu
2013-07-25T11:00:00Z,B6,1717,148,-4,0,LGA,TPA,1010,7,25,7,Thu
2013-07-25T11:00:00Z,WN,3841,101,4,-8,EWR,MDW,711,7,25,7,Thu
2013-07-25T11:00:00Z,MQ,3478,74,-6,-16,LGA,DTW,502,7,25,7,Thu
2013-07-25T12:00:00Z,B6,901,146,-10,-5,JFK,FLL,1069,7,25,8,Thu
2013-07-25T11:00:00Z,EV,5813,77,20,-1,EWR,DTW,488,7,25,7,Thu
2013-07-25T11:00:00Z,EV,4125,74,-6,5,EWR,GSO,445,7,25,7,Thu
2013-07-25T11:00:00Z,AA,59,345,-5,-21,JFK,SFO,2586,7,25,7,Thu
2013-07-25T12:00:00Z,DL,1271,150,-9,-22,JFK,FLL,1069,7,25,8,Thu
2013-07-25T12:00:00Z,DL,2119,140,-9,-20,LGA,MSP,1020,7,25,8,Thu
2013-07-25T12:00:00Z,DL,2457,163,-9,-8,LGA,MSY,1183,7,25,8,Thu
2013-07-25T11:00:00Z,DL,2395,140,-3,-20,LGA,PBI,1035,7,25,7,Thu
2013-07-25T12:00:00Z,EV,4583,49,-8,-17,EWR,PWM,284,7,25,8,Thu
2013-07-25T11:00:00Z,MQ,3709,103,-3,2,EWR,ORD,719,7,25,7,Thu
2013-07-25T12:00:00Z,EV,4099,119,-7,-23,EWR,STL,872,7,25,8,Thu
2013-07-25T12:00:00Z,US,2165,44,-7,-11,LGA,DCA,214,7,25,8,Thu
2013-07-25T12:00:00Z,UA,1218,190,-7,-13,EWR,DFW,1372,7,25,8,Thu
2013-07-25T11:00:00Z,DL,2047,106,-5,5,LGA,ATL,762,7,25,7,Thu
2013-07-25T12:00:00Z,B6,1511,151,-6,-16,EWR,RSW,1068,7,25,8,Thu
2013-07-25T11:00:00Z,US,1733,112,-1,49,LGA,CLT,544,7,25,7,Thu
2013-07-25T12:00:00Z,US,2118,36,-6,-1,LGA,BOS,184,7,25,8,Thu
2013-07-25T11:00:00Z,UA,561,212,-1,-7,LGA,DEN,1620,7,25,7,Thu
2013-07-25T12:00:00Z,B6,677,120,-5,-5,JFK,JAX,828,7,25,8,Thu
2013-07-25T12:00:00Z,B6,1491,39,-5,-18,JFK,ACK,199,7,25,8,Thu
2013-07-25T10:00:00Z,UA,343,220,65,92,LGA,DEN,1620,7,25,6,Thu
2013-07-25T11:00:00Z,UA,518,316,-3,-10,EWR,LAX,2454,7,25,7,Thu
2013-07-25T12:00:00Z,DL,2190,154,-3,-7,JFK,MIA,1089,7,25,8,Thu
2013-07-25T11:00:00Z,B6,1273,107,2,15,JFK,CHS,636,7,25,7,Thu
2013-07-25T12:00:00Z,B6,885,75,-2,-5,JFK,RDU,427,7,25,8,Thu
2013-07-25T12:00:00Z,9E,3507,167,-1,-8,JFK,MSY,1182,7,25,8,Thu
2013-07-25T12:00:00Z,AA,655,208,-1,-5,JFK,STT,1623,7,25,8,Thu
2013-07-25T11:00:00Z,B6,2702,53,7,-1,JFK,BUF,301,7,25,7,Thu
2013-07-25T12:00:00Z,DL,1109,148,-5,9,LGA,TPA,1010,7,25,8,Thu
2013-07-25T12:00:00Z,FL,346,106,-10,6,LGA,ATL,762,7,25,8,Thu
2013-07-25T12:00:00Z,9E,3611,64,-2,-20,JFK,PIT,340,7,25,8,Thu
2013-07-25T12:00:00Z,UA,1199,36,-4,-17,EWR,BOS,200,7,25,8,Thu
2013-07-25T12:00:00Z,EV,4872,58,-8,-7,LGA,RIC,292,7,25,8,Thu
2013-07-25T12:00:00Z,US,1509,89,-8,10,EWR,CLT,529,7,25,8,Thu
2013-07-25T12:00:00Z,DL,27,102,-2,10,JFK,ATL,760,7,25,8,Thu
2013-07-25T12:00:00Z,MQ,3531,75,-7,7,LGA,RDU,431,7,25,8,Thu
2013-07-25T12:00:00Z,DL,1429,298,-6,-2,JFK,LAS,2248,7,25,8,Thu
2013-07-25T12:00:00Z,DL,914,224,-6,20,LGA,DEN,1620,7,25,8,Thu
2013-07-25T12:00:00Z,B6,281,189,-6,-11,JFK,HOU,1428,7,25,8,Thu
2013-07-25T12:00:00Z,DL,1167,144,-5,-16,JFK,TPA,1005,7,25,8,Thu
2013-07-25T12:00:00Z,AA,2267,153,-8,15,LGA,MIA,1096,7,25,8,Thu
2013-07-25T12:00:00Z,EV,4998,158,-6,-7,LGA,MCI,1107,7,25,8,Thu
2013-07-25T12:00:00Z,EV,5463,117,12,32,LGA,BNA,764,7,25,8,Thu
2013-07-25T12:00:00Z,9E,3538,138,-1,-22,JFK,MSP,1029,7,25,8,Thu
2013-07-25T12:00:00Z,9E,4105,103,-4,-15,JFK,CHS,636,7,25,8,Thu
2013-07-25T12:00:00Z,EV,4380,140,-3,-24,EWR,MSP,1008,7,25,8,Thu
2013-07-25T11:00:00Z,AA,309,104,23,18,LGA,ORD,733,7,25,7,Thu
2013-07-25T12:00:00Z,EV,4419,167,-10,-6,EWR,XNA,1131,7,25,8,Thu
2013-07-25T12:00:00Z,EV,4537,130,-5,-13,EWR,MEM,946,7,25,8,Thu
2013-07-25T12:00:00Z,DL,857,309,-4,-10,JFK,SAN,2446,7,25,8,Thu
2013-07-25T12:00:00Z,UA,397,344,-8,-13,JFK,SFO,2586,7,25,8,Thu
2013-07-25T12:00:00Z,EV,4691,81,19,17,EWR,DAY,533,7,25,8,Thu
2013-07-25T12:00:00Z,EV,4638,90,-7,-13,EWR,CVG,569,7,25,8,Thu
2013-07-25T12:00:00Z,UA,691,134,-6,-3,EWR,MCO,937,7,25,8,Thu
2013-07-25T12:00:00Z,DL,1959,120,0,-4,JFK,MCO,944,7,25,8,Thu
2013-07-25T12:00:00Z,9E,3521,106,-5,-26,JFK,ORD,740,7,25,8,Thu
2013-07-25T12:00:00Z,MQ,3407,71,-5,0,LGA,CMH,479,7,25,8,Thu
2013-07-25T12:00:00Z,B6,219,93,-8,-13,JFK,CLT,541,7,25,8,Thu
2013-07-25T12:00:00Z,AA,1838,35,-3,-20,JFK,BOS,187,7,25,8,Thu
2013-07-25T12:00:00Z,MQ,3363,72,-2,-8,JFK,RDU,427,7,25,8,Thu
2013-07-25T12:00:00Z,UA,1401,147,-3,0,EWR,MIA,1085,7,25,8,Thu
2013-07-25T12:00:00Z,DL,1157,135,-1,-8,EWR,MSP,1008,7,25,8,Thu
2013-07-25T12:00:00Z,MQ,3272,78,-2,22,LGA,CLE,419,7,25,8,Thu
2013-07-25T12:00:00Z,US,1831,97,4,13,JFK,CLT,541,7,25,8,Thu
2013-07-25T12:00:00Z,EV,4519,89,-5,-4,EWR,AVL,583,7,25,8,Thu
2013-07-25T12:00:00Z,B6,1783,133,-5,-14,JFK,MCO,944,7,25,8,Thu
2013-07-25T12:00:00Z,AA,719,183,6,12,LGA,DFW,1389,7,25,8,Thu
2013-07-25T12:00:00Z,B6,2280,38,-5,-21,EWR,BOS,200,7,25,8,Thu
2013-07-25T12:00:00Z,MQ,3419,108,-6,9,LGA,ATL,762,7,25,8,Thu
2013-07-25T12:00:00Z,UA,1581,326,-7,-13,EWR,SEA,2402,7,25,8,Thu
2013-07-25T12:00:00Z,UA,443,324,-5,-6,JFK,LAX,2475,7,25,8,Thu
2013-07-25T12:00:00Z,EV,4364,141,-6,-33,EWR,MCI,1092,7,25,8,Thu
2013-07-25T12:00:00Z,US,1429,92,-4,12,LGA,CLT,544,7,25,8,Thu
2013-07-25T12:00:00Z,EV,4388,123,-5,4,EWR,JAX,820,7,25,8,Thu
2013-07-25T12:00:00Z,UA,1711,182,-9,-21,EWR,IAH,1400,7,25,8,Thu
2013-07-25T12:00:00Z,DL,301,194,-3,-21,JFK,SJU,1598,7,25,8,Thu
2013-07-25T12:00:00Z,B6,15,343,-6,-17,JFK,SFO,2586,7,25,8,Thu
2013-07-25T12:00:00Z,AA,313,104,-3,-3,LGA,ORD,733,7,25,8,Thu
2013-07-25T12:00:00Z,UA,1643,214,-4,-11,EWR,DEN,1605,7,25,8,Thu
2013-07-25T12:00:00Z,AA,647,147,-5,-23,JFK,MIA,1089,7,25,8,Thu
2013-07-25T12:00:00Z,UA,207,344,10,35,EWR,SFO,2565,7,25,8,Thu
2013-07-25T12:00:00Z,MQ,3370,47,36,30,JFK,DCA,213,7,25,8,Thu
2013-07-25T13:00:00Z,B6,5,147,-8,-14,EWR,FLL,1065,7,25,9,Thu
2013-07-25T13:00:00Z,UA,309,285,-8,3,EWR,LAS,2227,7,25,9,Thu
2013-07-25T13:00:00Z,US,2167,47,-7,2,LGA,DCA,214,7,25,9,Thu
2013-07-25T13:00:00Z,UA,1586,102,-7,-3,LGA,ORD,733,7,25,9,Thu
2013-07-25T13:00:00Z,DL,1885,137,-6,8,LGA,MCO,950,7,25,9,Thu
2013-07-25T13:00:00Z,US,2120,36,-6,7,LGA,BOS,184,7,25,9,Thu
2013-07-25T12:00:00Z,UA,1058,181,-1,-15,LGA,IAH,1416,7,25,8,Thu
2013-07-25T13:00:00Z,DL,485,108,-5,-6,EWR,ATL,746,7,25,9,Thu
2013-07-25T13:00:00Z,DL,874,157,-8,10,LGA,MIA,1096,7,25,9,Thu
2013-07-25T13:00:00Z,B6,1634,42,-8,-8,JFK,BTV,266,7,25,9,Thu
2013-07-25T13:00:00Z,UA,1626,328,-3,4,EWR,SAN,2425,7,25,9,Thu
2013-07-25T13:00:00Z,UA,1171,104,-2,-3,EWR,ORD,719,7,25,9,Thu
2013-07-25T13:00:00Z,B6,63,335,-2,-1,JFK,SEA,2422,7,25,9,Thu
2013-07-25T13:00:00Z,B6,189,306,-1,-10,JFK,SAN,2446,7,25,9,Thu
2013-07-25T13:00:00Z,DL,181,76,-5,-5,LGA,DTW,502,7,25,9,Thu
2013-07-25T13:00:00Z,EV,5109,97,0,11,LGA,CHS,641,7,25,9,Thu
2013-07-25T13:00:00Z,EV,5222,71,-10,-5,EWR,DTW,488,7,25,9,Thu
2013-07-25T12:00:00Z,9E,3466,41,10,5,JFK,DCA,213,7,25,8,Thu
2013-07-25T13:00:00Z,AA,1357,201,0,-20,JFK,SJU,1598,7,25,9,Thu
2013-07-25T13:00:00Z,DL,120,332,1,19,JFK,LAX,2475,7,25,9,Thu
2013-07-25T12:00:00Z,DL,1747,109,3,17,LGA,ATL,762,7,25,8,Thu
2013-07-25T12:00:00Z,EV,4297,77,34,29,EWR,DTW,488,7,25,8,Thu
2013-07-25T13:00:00Z,UA,1232,317,-6,-10,EWR,LAX,2454,7,25,9,Thu
2013-07-25T13:00:00Z,DL,867,39,-7,-19,JFK,BOS,187,7,25,9,Thu
2013-07-25T13:00:00Z,MQ,3565,86,-7,18,LGA,CLT,544,7,25,9,Thu
2013-07-25T13:00:00Z,VX,161,323,-4,1,EWR,LAX,2454,7,25,9,Thu
2013-07-25T13:00:00Z,DL,2379,144,-1,2,LGA,FLL,1076,7,25,9,Thu
2013-07-25T13:00:00Z,AA,1,311,-1,9,JFK,LAX,2475,7,25,9,Thu
2013-07-25T13:00:00Z,UA,1216,198,-1,6,EWR,SJU,1608,7,25,9,Thu
2013-07-25T13:00:00Z,AA,1223,183,-4,-2,EWR,DFW,1372,7,25,9,Thu
2013-07-25T13:00:00Z,EV,4952,101,-3,32,LGA,CLT,544,7,25,9,Thu
2013-07-25T13:00:00Z,B6,271,147,-13,2,LGA,FLL,1076,7,25,9,Thu
2013-07-25T13:00:00Z,VX,407,323,-2,-14,JFK,LAX,2475,7,25,9,Thu
2013-07-25T13:00:00Z,B6,199,134,-6,18,LGA,MCO,950,7,25,9,Thu
2013-07-25T13:00:00Z,B6,116,42,-4,-13,JFK,SYR,209,7,25,9,Thu
2013-07-25T13:00:00Z,EV,4240,45,-2,-8,EWR,BUF,282,7,25,9,Thu
2013-07-25T13:00:00Z,EV,5810,86,26,18,EWR,CLT,529,7,25,9,Thu
2013-07-25T13:00:00Z,DL,1443,328,-2,-15,JFK,SEA,2422,7,25,9,Thu
2013-07-25T13:00:00Z,B6,795,200,-1,-2,JFK,AUS,1521,7,25,9,Thu
2013-07-25T13:00:00Z,WN,1983,199,-1,-12,EWR,AUS,1504,7,25,9,Thu
2013-07-25T13:00:00Z,B6,586,49,0,-6,JFK,ROC,264,7,25,9,Thu
2013-07-25T13:00:00Z,B6,223,313,-3,-7,JFK,LAX,2475,7,25,9,Thu
2013-07-25T13:00:00Z,UA,1281,345,-2,-2,EWR,SFO,2565,7,25,9,Thu
2013-07-25T13:00:00Z,9E,3608,37,-6,18,JFK,PHL,94,7,25,9,Thu
2013-07-25T12:00:00Z,MQ,3355,106,79,91,LGA,BNA,764,7,25,8,Thu
2013-07-25T13:00:00Z,AA,1871,148,-9,-11,LGA,MIA,1096,7,25,9,Thu
2013-07-25T13:00:00Z,EV,4140,105,-4,-17,EWR,ATL,746,7,25,9,Thu
2013-07-25T13:00:00Z,9E,4065,100,0,0,LGA,SDF,659,7,25,9,Thu
2013-07-25T13:00:00Z,AA,317,102,-5,-14,LGA,ORD,733,7,25,9,Thu
2013-07-25T13:00:00Z,WN,2431,104,-5,-7,LGA,MDW,725,7,25,9,Thu
2013-07-25T13:00:00Z,WN,1098,103,3,6,LGA,MKE,738,7,25,9,Thu
2013-07-25T13:00:00Z,UA,725,99,-12,-32,EWR,ORD,719,7,25,9,Thu
2013-07-25T13:00:00Z,VX,251,303,-2,-8,JFK,LAS,2248,7,25,9,Thu
2013-07-25T13:00:00Z,UA,586,159,-1,6,EWR,FLL,1065,7,25,9,Thu
2013-07-25T13:00:00Z,9E,4060,87,-6,-8,LGA,DAY,549,7,25,9,Thu
2013-07-25T14:00:00Z,US,2122,37,-9,6,LGA,BOS,184,7,25,10,Thu
2013-07-25T14:00:00Z,UA,642,341,-6,-10,JFK,SFO,2586,7,25,10,Thu
2013-07-25T14:00:00Z,HA,51,617,-5,7,JFK,HNL,4983,7,25,10,Thu
2013-07-25T14:00:00Z,EV,5736,46,-4,3,LGA,IAD,229,7,25,10,Thu
2013-07-25T14:00:00Z,UA,673,106,-3,-1,LGA,ORD,733,7,25,10,Thu
2013-07-25T14:00:00Z,UA,1148,141,-3,-6,EWR,TPA,997,7,25,10,Thu
2013-07-25T14:00:00Z,DL,1847,113,-2,8,LGA,ATL,762,7,25,10,Thu
2013-07-25T13:00:00Z,MQ,3670,112,3,25,LGA,BNA,764,7,25,9,Thu
2013-07-25T13:00:00Z,MQ,3644,111,9,40,LGA,ATL,762,7,25,9,Thu
2013-07-25T13:00:00Z,AA,731,186,7,18,LGA,DFW,1389,7,25,9,Thu
2013-07-25T13:00:00Z,B6,411,296,3,10,JFK,LAS,2248,7,25,9,Thu
2013-07-25T14:00:00Z,MQ,3611,101,-3,0,EWR,ORD,719,7,25,10,Thu
2013-07-25T14:00:00Z,US,1444,94,-10,4,JFK,CLT,541,7,25,10,Thu
2013-07-25T14:00:00Z,FL,353,62,4,22,LGA,CAK,397,7,25,10,Thu
2013-07-25T14:00:00Z,UA,1450,212,-7,-27,EWR,DEN,1605,7,25,10,Thu
2013-07-25T14:00:00Z,DL,2319,136,2,2,LGA,MSP,1020,7,25,10,Thu
2013-07-25T14:00:00Z,UA,1163,38,-5,-17,EWR,BOS,200,7,25,10,Thu
2013-07-25T13:00:00Z,US,1222,91,12,37,LGA,CLT,544,7,25,9,Thu
2013-07-25T14:00:00Z,UA,806,311,-1,-8,EWR,LAX,2454,7,25,10,Thu
2013-07-25T13:00:00Z,B6,483,135,15,19,JFK,MCO,944,7,25,9,Thu
2013-07-25T14:00:00Z,B6,518,37,-2,-8,JFK,BOS,187,7,25,10,Thu
2013-07-25T14:00:00Z,DL,1765,341,19,3,JFK,SFO,2586,7,25,10,Thu
2013-07-25T14:00:00Z,AA,325,103,-5,-13,LGA,ORD,733,7,25,10,Thu
2013-07-25T14:00:00Z,US,1435,89,0,4,EWR,CLT,529,7,25,10,Thu
2013-07-25T14:00:00Z,VX,187,339,-9,-24,EWR,SFO,2565,7,25,10,Thu
2013-07-25T12:00:00Z,EV,5827,58,103,91,EWR,RIC,277,7,25,8,Thu
2013-07-25T14:00:00Z,EV,4412,137,-5,-30,EWR,DSM,1017,7,25,10,Thu
2013-07-25T14:00:00Z,AA,179,359,-5,1,JFK,SFO,2586,7,25,10,Thu
2013-07-25T14:00:00Z,B6,53,140,-4,-8,JFK,PBI,1028,7,25,10,Thu
2013-07-25T14:00:00Z,US,196,273,-4,-8,JFK,PHX,2153,7,25,10,Thu
2013-07-25T14:00:00Z,DL,1529,288,-4,-7,JFK,LAS,2248,7,25,10,Thu
2013-07-25T14:00:00Z,EV,4517,103,11,23,EWR,CHS,628,7,25,10,Thu
2013-07-25T14:00:00Z,EV,5806,155,12,-11,EWR,OMA,1134,7,25,10,Thu
2013-07-25T14:00:00Z,B6,1,152,-2,1,JFK,FLL,1069,7,25,10,Thu
2013-07-25T14:00:00Z,US,604,288,2,12,EWR,PHX,2133,7,25,10,Thu
2013-07-25T14:00:00Z,MQ,3689,71,2,-2,LGA,DTW,502,7,25,10,Thu
2013-07-25T14:00:00Z,EV,4662,77,-6,6,EWR,RDU,416,7,25,10,Thu
2013-07-25T14:00:00Z,UA,1150,334,0,-2,EWR,SFO,2565,7,25,10,Thu
2013-07-25T14:00:00Z,DL,2343,104,-1,-8,EWR,ATL,746,7,25,10,Thu
2013-07-25T14:00:00Z,UA,1257,185,-1,-8,LGA,IAH,1416,7,25,10,Thu
2013-07-25T14:00:00Z,EV,3853,108,2,4,EWR,BNA,748,7,25,10,Thu
2013-07-25T14:00:00Z,AA,19,314,3,-9,JFK,LAX,2475,7,25,10,Thu
2013-07-25T14:00:00Z,AA,1879,150,-1,-1,LGA,MIA,1096,7,25,10,Thu
2013-07-25T14:00:00Z,EV,4510,102,-3,-24,EWR,MKE,725,7,25,10,Thu
2013-07-25T14:00:00Z,B6,2602,54,0,-4,JFK,BUF,301,7,25,10,Thu
2013-07-25T14:00:00Z,VX,23,351,7,11,JFK,SFO,2586,7,25,10,Thu
2013-07-25T14:00:00Z,EV,5955,96,-1,-5,EWR,IND,645,7,25,10,Thu
2013-07-25T14:00:00Z,EV,4711,121,15,-4,EWR,STL,872,7,25,10,Thu
2013-07-25T14:00:00Z,EV,5299,133,5,-10,LGA,MEM,963,7,25,10,Thu
2013-07-25T14:00:00Z,UA,454,292,-2,-9,EWR,LAS,2227,7,25,10,Thu
2013-07-25T14:00:00Z,DL,1903,150,-6,-20,LGA,SRQ,1047,7,25,10,Thu
2013-07-25T14:00:00Z,B6,971,142,-5,-14,LGA,FLL,1076,7,25,10,Thu
2013-07-25T14:00:00Z,DL,1275,271,-4,6,JFK,SLC,1990,7,25,10,Thu
2013-07-25T15:00:00Z,DL,2445,134,-7,-10,LGA,MCO,950,7,25,11,Thu
2013-07-25T14:00:00Z,B6,925,142,28,30,JFK,TPA,1005,7,25,10,Thu
2013-07-25T15:00:00Z,MQ,3230,43,-7,3,JFK,DCA,213,7,25,11,Thu
2013-07-25T15:00:00Z,DL,695,131,-6,-19,JFK,MCO,944,7,25,11,Thu
2013-07-25T15:00:00Z,EV,5545,74,-6,-10,EWR,DTW,488,7,25,11,Thu
2013-07-25T15:00:00Z,US,2124,40,-6,-5,LGA,BOS,184,7,25,11,Thu
2013-07-25T15:00:00Z,WN,3297,110,-3,-13,LGA,BNA,764,7,25,11,Thu
2013-07-25T14:00:00Z,UA,1178,183,-2,5,EWR,IAH,1400,7,25,10,Thu
2013-07-25T15:00:00Z,DL,1031,77,-7,-16,LGA,DTW,502,7,25,11,Thu
2013-07-25T15:00:00Z,US,2171,44,-2,4,LGA,DCA,214,7,25,11,Thu
2013-07-25T15:00:00Z,DL,1647,107,0,3,LGA,ATL,762,7,25,11,Thu
2013-07-25T14:00:00Z,B6,403,197,6,-1,JFK,SJU,1598,7,25,10,Thu
2013-07-25T14:00:00Z,MQ,3466,71,7,14,LGA,RDU,431,7,25,10,Thu
2013-07-25T15:00:00Z,UA,445,300,0,3,EWR,LAX,2454,7,25,11,Thu
2013-07-25T15:00:00Z,B6,1129,149,-4,-8,JFK,RSW,1074,7,25,11,Thu
2013-07-25T15:00:00Z,B6,127,138,-8,4,EWR,MCO,937,7,25,11,Thu
2013-07-25T15:00:00Z,MQ,3718,99,-7,-7,EWR,ORD,719,7,25,11,Thu
2013-07-25T15:00:00Z,MQ,3281,73,-6,-10,LGA,CMH,479,7,25,11,Thu
2013-07-25T15:00:00Z,DL,1875,147,0,0,LGA,TPA,1010,7,25,11,Thu
2013-07-25T15:00:00Z,AA,327,110,-5,-2,LGA,ORD,733,7,25,11,Thu
2013-07-25T15:00:00Z,UA,405,222,-6,-5,LGA,DEN,1620,7,25,11,Thu
2013-07-25T15:00:00Z,AA,739,185,2,2,LGA,DFW,1389,7,25,11,Thu
2013-07-25T15:00:00Z,B6,208,45,-3,-6,JFK,PWM,273,7,25,11,Thu
2013-07-25T15:00:00Z,WN,114,103,9,-8,LGA,MDW,725,7,25,11,Thu
2013-07-25T15:00:00Z,B6,2380,75,-5,28,EWR,BOS,200,7,25,11,Thu
2013-07-25T15:00:00Z,B6,34,42,-5,-13,JFK,BTV,266,7,25,11,Thu
2013-07-25T15:00:00Z,US,1085,94,-5,12,LGA,CLT,544,7,25,11,Thu
2013-07-25T15:00:00Z,UA,1519,132,-9,-9,EWR,MCO,937,7,25,11,Thu
2013-07-25T15:00:00Z,DL,2219,138,-8,-23,LGA,MSP,1020,7,25,11,Thu
2013-07-25T15:00:00Z,AA,2099,151,3,-9,LGA,MIA,1096,7,25,11,Thu
2013-07-25T15:00:00Z,UA,703,325,3,3,JFK,LAX,2475,7,25,11,Thu
2013-07-25T15:00:00Z,B6,1307,58,0,10,JFK,IAD,228,7,25,11,Thu
2013-07-25T15:00:00Z,DL,954,148,5,-11,LGA,FLL,1076,7,25,11,Thu
2013-07-25T15:00:00Z,DL,401,104,-4,-4,EWR,ATL,746,7,25,11,Thu
2013-07-25T13:00:00Z,EV,4495,114,102,115,EWR,SAV,708,7,25,9,Thu
2013-07-25T15:00:00Z,UA,1677,340,12,6,EWR,SFO,2565,7,25,11,Thu
